sale_id,order_date,customer_id,product_id,region,quantity,unit_price,discount
SALE0001857,2024-08-20,CUST00430,PROD00025,Europe South,7,336.03,0.15
SALE0001858,2025-02-19,CUST00782,PROD00163,Asia Pacific,9,929.47,0.0
SALE0001859,2024-12-01,CUST00602,PROD00118,Europe West,1,1015.8,0.1
SALE0001860,2024-02-04,CUST00945,PROD00070,Asia Pacific,3,114.82,0.0
SALE0001861,2024-12-06,CUST00582,PROD00020,Europe West,10,1485.97,0.1
SALE0001862,2025-08-12,CUST00888,PROD00010,Asia Pacific,7,1289.88,0.05
SALE0001863,2024-07-30,CUST00972,PROD00034,Asia Pacific,7,68.42,0.0
SALE0001864,2025-07-03,CUST00396,PROD00018,Europe West,4,1221.58,0.05
SALE0001865,2024-04-23,CUST00337,PROD00026,North America,10,1906.5,0.05
SALE0001866,2025-10-18,CUST00917,PROD00080,Europe West,5,918.92,0.0
SALE0001867,2024-06-26,CUST00107,PROD00010,Europe West,9,1289.88,0.0
SALE0001868,2024-02-04,CUST00847,PROD00104,North America,10,1064.33,0.05
SALE0001869,2024-01-30,CUST00192,PROD00103,Europe West,4,621.95,0.0
SALE0001870,2025-02-01,CUST00291,PROD00143,Asia Pacific,4,623.53,0.0
SALE0001871,2024-10-27,CUST00676,PROD00004,Europe West,9,1948.88,0.0
SALE0001872,2025-04-12,CUST00059,PROD00088,North America,6,1554.01,0.1
SALE0001873,2024-01-14,CUST00176,PROD00062,Europe South,6,844.54,0.2
SALE0001874,2025-02-26,CUST00401,PROD00062,Europe West,3,844.54,0.0
SALE0001875,2024-05-14,CUST00550,PROD00158,Europe South,7,71.85,0.05
SALE0001876,2024-03-13,CUST00399,PROD00084,Asia Pacific,4,1481.76,0.0
SALE0001877,2024-07-31,CUST00318,PROD00110,North America,7,195.12,0.2
SALE0001878,2025-12-29,CUST00681,PROD00116,North America,8,1949.36,0.0
SALE0001879,2025-09-12,CUST00589,PROD00015,Europe South,5,181.56,0.1
SALE0001880,2024-07-28,CUST00515,PROD00082,Europe Central,8,590.27,0.0
SALE0001881,2024-07-27,CUST00008,PROD00131,Europe West,3,551.19,0.05
SALE0001882,2024-03-08,CUST00845,PROD00086,Europe South,7,742.86,0.1
SALE0001883,2024-09-11,CUST00539,PROD00080,Europe West,6,918.92,0.1
SALE0001884,2025-05-19,CUST00472,PROD00014,Europe West,8,484.89,0.1
SALE0001885,2024-02-12,CUST00755,PROD00114,Europe South,2,1404.69,0.0
SALE0001886,2025-10-25,CUST00903,PROD00106,North America,8,989.14,0.0
SALE0001887,2025-12-20,CUST00863,PROD00018,Europe South,5,1221.58,0.05
SALE0001888,2025-09-21,CUST00844,PROD00140,Europe South,3,1076.49,0.05
SALE0001889,2024-09-14,CUST00184,PROD00030,Europe South,10,1564.44,0.15
SALE0001890,2025-03-20,CUST00469,PROD00057,Europe South,7,1863.01,0.15
SALE0001891,2024-07-08,CUST00716,PROD00141,Europe Central,10,1929.62,0.0
SALE0001892,2025-02-08,CUST00716,PROD00015,Europe Central,1,181.56,0.0
SALE0001893,2024-06-12,CUST00281,PROD00081,Asia Pacific,9,744.15,0.0
SALE0001894,2025-11-15,CUST00939,PROD00066,Europe West,2,549.8,0.15
SALE0001895,2024-08-12,CUST00931,PROD00138,Europe Central,8,937.45,0.05
SALE0001896,2025-07-22,CUST00125,PROD00044,Europe South,6,342.09,0.0
SALE0001897,2024-04-19,CUST00517,PROD00004,Europe South,6,1948.88,0.05
SALE0001898,2025-04-08,CUST00169,PROD00075,Asia Pacific,5,1755.21,0.0
SALE0001899,2025-06-04,CUST00046,PROD00102,Europe West,8,1478.78,0.0
SALE0001900,2024-03-17,CUST00655,PROD00124,Europe West,8,270.11,0.05
SALE0001901,2024-12-19,CUST00764,PROD00132,Asia Pacific,7,158.63,0.2
SALE0001902,2024-07-20,CUST00407,PROD00133,Europe Central,1,413.4,0.0
SALE0001903,2024-09-15,CUST00118,PROD00155,North America,3,798.53,0.0
SALE0001904,2025-11-19,CUST00767,PROD00157,Europe South,8,604.69,0.05
SALE0001905,2025-04-19,CUST00070,PROD00056,Asia Pacific,2,1841.25,0.1
SALE0001906,2025-11-05,CUST00249,PROD00154,North America,8,1937.12,0.0
SALE0001907,2025-04-29,CUST00841,PROD00150,North America,5,437.89,0.2
SALE0001908,2024-06-16,CUST00175,PROD00088,Europe Central,1,1554.01,0.1
SALE0001909,2024-04-14,CUST00182,PROD00138,Europe South,5,937.45,0.0
SALE0001910,2025-07-03,CUST00760,PROD00057,Asia Pacific,7,1863.01,0.0
SALE0001911,2024-03-22,CUST00688,PROD00109,North America,1,1426.19,0.15
SALE0001912,2024-10-08,CUST00158,PROD00076,Europe Central,8,1733.4,0.0
SALE0001913,2024-07-03,CUST00222,PROD00062,Europe South,1,844.54,0.15
SALE0001914,2025-07-01,CUST00222,PROD00058,Europe South,8,1716.4,0.15
SALE0001915,2024-02-20,CUST00857,PROD00094,Europe West,9,57.58,0.15
SALE0001916,2025-11-11,CUST00734,PROD00129,North America,2,1473.35,0.05
SALE0001917,2025-12-09,CUST00316,PROD00147,North America,8,615.39,0.0
SALE0001918,2025-09-06,CUST00005,PROD00024,North America,1,1405.98,0.2
SALE0001919,2025-01-23,CUST00786,PROD00081,North America,4,744.15,
SALE0001920,2025-01-20,CUST00931,PROD00106,Europe Central,4,989.14,0.0
SALE0001921,2024-04-05,CUST00017,PROD00082,North America,7,590.27,0.0
SALE0001922,2024-01-17,CUST00346,PROD00051,Europe South,4,15.11,0.15
SALE0001923,2025-11-18,CUST00065,PROD00090,Europe Central,4,1097.65,
SALE0001924,2025-11-13,CUST00172,PROD00148,Europe West,3,1412.36,0.0
SALE0001925,2025-03-03,CUST00525,PROD00112,Europe Central,2,1795.6,0.2
SALE0001926,2024-12-02,CUST00331,PROD00150,Europe West,9,437.89,0.15
SALE0001927,2024-07-15,CUST00640,PROD00149,Europe West,4,1210.57,0.1
SALE0001928,2025-02-10,CUST00962,PROD00011,North America,7,627.24,0.0
SALE0001929,2024-08-27,CUST00219,PROD00121,Europe West,2,1187.87,0.0
SALE0001930,2024-11-29,CUST00178,PROD00031,Europe South,1,544.84,0.05
SALE0001931,2025-11-02,CUST00324,PROD00081,Europe Central,1,744.15,0.05
SALE0001932,2024-08-07,CUST00470,PROD00003,Europe West,4,1842.64,0.0
SALE0001933,2025-11-06,CUST00835,PROD00062,North America,5,844.54,0.15
SALE0001934,2025-10-02,CUST00378,PROD00081,North America,1,744.15,0.0
SALE0001935,2024-08-13,CUST00421,PROD00094,Europe South,5,57.58,0.2
SALE0001936,2025-09-07,CUST00512,PROD00163,Europe Central,2,929.47,0.15
SALE0001937,2025-07-05,CUST00811,PROD00101,North America,10,758.79,0.0
SALE0001938,2024-09-16,CUST00983,PROD00034,Europe South,2,68.42,0.1
SALE0001939,2024-11-30,CUST00647,PROD00086,Europe South,7,742.86,0.15
SALE0001940,2025-12-13,CUST00137,PROD00129,Europe South,6,1473.35,0.0
SALE0001941,2025-10-14,CUST00780,PROD00138,Europe South,6,937.45,0.2
SALE0001942,2025-11-15,CUST00494,PROD00105,Europe West,2,483.95,0.0
SALE0001943,2024-01-21,CUST00624,PROD00136,Asia Pacific,10,319.27,0.05
SALE0001944,2025-01-28,CUST00524,PROD00111,Europe West,4,1843.34,0.1
SALE0001945,2025-08-26,CUST00722,PROD00155,North America,1,798.53,0.0
SALE0001946,2024-01-24,CUST00632,PROD00032,Europe West,2,1773.97,0.0
SALE0001947,2024-09-01,CUST00756,PROD00125,Europe West,7,590.44,0.2
SALE0001948,2024-09-08,CUST00635,PROD00092,Europe South,2,309.63,0.0
SALE0001949,2024-05-22,CUST00384,PROD00134,Europe Central,8,1562.07,0.0
SALE0001950,2024-07-27,CUST00156,PROD00120,Europe West,7,794.76,0.0
SALE0001951,2025-10-21,CUST00039,PROD00088,Europe West,4,1554.01,0.15
SALE0001952,2025-09-06,CUST00969,PROD00155,Europe Central,8,798.53,0.15
SALE0001953,2024-12-04,CUST00138,PROD00121,Europe South,5,1187.87,0.0
SALE0001954,2025-10-23,CUST00806,PROD00079,Europe West,1,181.91,0.1
SALE0001955,2025-03-02,CUST00664,PROD00168,Europe South,5,1965.31,0.2
SALE0001956,2024-01-27,CUST00235,PROD00146,Europe South,6,1617.12,0.0
SALE0001957,2024-09-07,CUST00211,PROD00124,North America,9,270.11,0.0
SALE0001958,2025-11-13,CUST00255,PROD00096,Europe South,4,1275.52,0.1
SALE0001959,2025-01-27,CUST00534,PROD00022,Europe South,6,247.69,0.0
SALE0001960,2025-03-30,CUST00645,PROD00039,Europe South,1,1157.54,0.0
SALE0001961,2025-05-20,CUST00072,PROD00071,Europe South,4,454.14,0.0
SALE0001962,2025-10-13,CUST00145,PROD00087,Europe West,4,1995.6,0.0
SALE0001963,2024-04-05,CUST00178,PROD00049,Europe South,10,239.51,0.1
SALE0001964,2024-07-30,CUST00242,PROD00033,Europe Central,9,1545.15,0.0
SALE0001965,2025-03-14,CUST00743,PROD00125,Asia Pacific,8,590.44,0.0
SALE0001966,2024-06-19,CUST00739,PROD00050,Europe West,4,1484.15,0.0
SALE0001967,2025-03-12,CUST00181,PROD00025,Europe South,10,336.03,0.0
SALE0001968,2024-11-08,CUST00293,PROD00076,Europe West,10,1733.4,
SALE0001969,2025-10-14,CUST00207,PROD00140,North America,5,1076.49,0.2
SALE0001970,2025-05-09,CUST00082,PROD00071,North America,6,454.14,0.05
SALE0001971,2025-01-23,CUST00172,PROD00050,Europe West,8,1484.15,0.05
SALE0001972,2025-03-10,CUST00518,PROD00112,Europe West,10,1795.6,0.15
SALE0001973,2025-03-21,CUST00779,PROD00051,Europe West,3,15.11,0.2
SALE0001974,2025-05-10,CUST00021,PROD00162,Europe West,7,507.21,0.05
SALE0001975,2024-03-28,CUST00778,PROD00145,Europe South,5,189.94,0.1
SALE0001976,2025-07-06,CUST00157,PROD00047,North America,9,1789.59,0.15
SALE0001977,2024-06-30,CUST00264,PROD00109,Europe West,7,1426.19,0.05
SALE0001978,2024-11-11,CUST00465,PROD00133,Europe South,5,413.4,0.05
SALE0001979,2025-07-31,CUST00621,PROD00137,Europe South,8,337.11,0.0
SALE0001980,2024-12-09,CUST00140,PROD00027,Europe West,8,1050.78,
SALE0001981,2024-06-09,CUST00939,PROD00156,Europe West,4,107.41,0.0
SALE0001982,2024-01-16,CUST00883,PROD00011,Asia Pacific,9,627.24,0.15
SALE0001983,2025-01-20,CUST00504,PROD00021,Europe South,7,1483.91,0.05
SALE0001984,2025-02-10,CUST00994,PROD00049,Europe South,6,239.51,0.05
SALE0001985,2025-05-18,CUST00316,PROD00118,North America,10,1015.8,0.0
SALE0001986,2025-02-24,CUST00907,PROD00022,Europe South,1,247.69,0.0
SALE0001987,2025-01-31,CUST00955,PROD00075,Europe West,10,1755.21,0.0
SALE0001988,2024-07-19,CUST00782,PROD00054,Asia Pacific,7,101.5,0.0
SALE0001989,2024-12-24,CUST00522,PROD00135,Europe Central,8,1173.57,0.15
SALE0001990,2025-12-08,CUST00378,PROD00085,North America,1,492.74,0.15
SALE0001991,2025-01-31,CUST00949,PROD00129,Europe South,7,1473.35,0.15
SALE0001992,2024-09-11,CUST00249,PROD00095,North America,8,1087.67,0.0
SALE0001993,2025-01-07,CUST00647,PROD00091,Europe South,1,1593.99,0.15
SALE0001994,2025-11-14,CUST00661,PROD00139,North America,3,818.96,0.0
SALE0001995,2025-09-13,CUST00467,PROD00053,Asia Pacific,3,34.45,0.0
SALE0001996,2024-09-12,CUST00617,PROD00063,Europe South,10,650.39,0.15
SALE0001997,2024-06-16,CUST00013,PROD00010,Europe West,2,1289.88,0.2
SALE0001998,2024-04-06,CUST00660,PROD00026,Europe South,7,1906.5,0.05
SALE0001999,2025-12-26,CUST00601,PROD00085,North America,2,492.74,0.1
SALE0002000,2024-07-14,CUST00898,PROD00089,Europe West,7,1467.6,0.0
SALE0002001,2025-03-15,CUST00259,PROD00127,Europe West,5,1852.82,0.1
SALE0002002,2025-07-01,CUST00675,PROD00070,North America,7,114.82,0.1
SALE0002003,2024-11-13,CUST00752,PROD00070,Europe South,7,114.82,0.2
SALE0002004,2024-04-03,CUST00112,PROD00116,Europe South,10,1949.36,0.2
SALE0002005,2024-12-20,CUST00834,PROD00092,Europe Central,3,309.63,0.0
SALE0002006,2024-08-04,CUST00953,PROD00032,Europe Central,7,1773.97,0.15
SALE0002007,2024-11-13,CUST00007,PROD00151,Europe South,3,1714.58,0.2
SALE0002008,2025-05-20,CUST00002,PROD00158,Europe Central,2,71.85,0.0
SALE0002009,2025-12-16,CUST00428,PROD00087,North America,9,1995.6,0.05
SALE0002010,2025-11-03,CUST00296,PROD00121,Europe West,7,1187.87,0.0
SALE0002011,2024-07-01,CUST00384,PROD00018,Europe Central,3,1221.58,0.15
SALE0002012,2024-05-19,CUST00203,PROD00103,North America,8,621.95,0.0
SALE0002013,2025-05-31,CUST00972,PROD00017,Asia Pacific,2,912.21,0.05
SALE0002014,2025-08-05,CUST00834,PROD00047,Europe Central,4,1789.59,0.0
SALE0002015,2024-07-26,CUST00061,PROD00166,North America,3,33.79,0.2
SALE0002016,2024-07-17,CUST00266,PROD00013,Europe West,7,1907.32,0.05
SALE0002017,2025-10-05,CUST00935,PROD00033,Europe Central,10,1545.15,0.0
SALE0002018,2025-10-15,CUST00171,PROD00060,Asia Pacific,2,1828.76,0.0
SALE0002019,2024-03-30,CUST00387,PROD00019,Europe West,2,625.49,0.0
SALE0002020,2024-03-08,CUST00351,PROD00076,North America,1,1733.4,0.1
SALE0002021,2024-08-30,CUST00490,PROD00047,Europe South,8,1789.59,0.15
SALE0002022,2024-04-15,CUST00010,PROD00082,Europe West,1,590.27,0.0
SALE0002023,2024-01-10,CUST00682,PROD00132,Europe South,10,158.63,0.2
SALE0002024,2024-02-14,CUST00100,PROD00144,Europe West,4,1706.44,0.1
SALE0002025,2024-01-10,CUST00385,PROD00082,Europe West,10,590.27,0.1
SALE0002026,2024-10-01,CUST00955,PROD00089,Europe West,8,1467.6,0.05
SALE0002027,2024-12-13,CUST00619,PROD00045,Europe Central,7,323.05,0.0
SALE0002028,2025-01-16,CUST00699,PROD00022,Europe West,6,247.69,0.0
SALE0002029,2024-09-04,CUST00964,PROD00079,Europe West,6,181.91,0.15
SALE0002030,2025-02-14,CUST00388,PROD00131,North America,10,551.19,0.0
SALE0002031,2025-01-01,CUST00895,PROD00044,Europe West,6,342.09,0.2
SALE0002032,2024-04-14,CUST00004,PROD00160,Europe South,8,909.88,0.2
SALE0002033,2025-12-18,CUST00412,PROD00055,North America,3,734.31,0.0
SALE0002034,2025-09-10,CUST00126,PROD00116,Europe West,9,1949.36,0.0
SALE0002035,2025-12-19,CUST00770,PROD00021,Asia Pacific,4,1483.91,0.0
SALE0002036,2025-04-09,CUST00634,PROD00168,Europe South,8,1965.31,0.1
SALE0002037,2025-03-01,CUST00677,PROD00090,Europe Central,4,1097.65,0.0
SALE0002038,2025-10-17,CUST00981,PROD00070,Europe Central,6,114.82,0.0
SALE0002039,2025-10-12,CUST00369,PROD00152,Europe Central,1,305.16,0.2
SALE0002040,2024-12-01,CUST00695,PROD00119,Asia Pacific,8,1278.06,0.0
SALE0002041,2025-09-15,CUST00497,PROD00152,Europe South,7,305.16,0.15
SALE0002042,2025-09-21,CUST00814,PROD00145,Europe West,2,189.94,0.0
SALE0002043,2025-03-16,CUST00962,PROD00037,North America,8,137.11,0.15
SALE0002044,2025-12-19,CUST00927,PROD00168,Europe West,2,1965.31,0.15
SALE0002045,2025-01-31,CUST00301,PROD00066,Asia Pacific,10,549.8,0.0
SALE0002046,2026-01-01,CUST00147,PROD00063,Europe West,9,650.39,0.1
SALE0002047,2025-06-02,CUST00033,PROD00142,Europe South,3,423.2,0.05
SALE0002048,2024-04-01,CUST00309,PROD00003,Europe Central,9,1842.64,0.2
SALE0002049,2025-04-25,CUST00173,PROD00007,Europe Central,8,1177.01,0.0
SALE0002050,2025-05-10,CUST00679,PROD00114,Europe Central,9,1404.69,0.0
SALE0002051,2024-09-08,CUST00217,PROD00080,Europe South,3,918.92,0.2
SALE0002052,2025-11-08,CUST00717,PROD00126,Europe West,2,1703.32,0.0
SALE0002053,2025-03-23,CUST00733,PROD00107,Europe South,1,129.19,0.0
SALE0002054,2024-12-02,CUST00925,PROD00137,North America,7,337.11,0.2
SALE0002055,2024-10-16,CUST00226,PROD00136,North America,5,319.27,0.15
SALE0002056,2025-05-04,CUST00975,PROD00105,Europe West,2,483.95,0.15
SALE0002057,2024-05-21,CUST00945,PROD00103,Asia Pacific,9,621.95,0.15
SALE0002058,2025-05-20,CUST00093,PROD00059,North America,6,1110.2,0.2
SALE0002059,2024-08-19,CUST00955,PROD00003,Europe West,10,1842.64,0.2
SALE0002060,2025-09-09,CUST00067,PROD00023,Europe South,6,1418.72,0.05
SALE0002061,2025-01-27,CUST00670,PROD00161,Asia Pacific,9,1498.68,0.2
SALE0002062,2025-03-25,CUST00828,PROD00085,Europe Central,4,492.74,0.0
SALE0002063,2024-09-24,CUST00119,PROD00002,North America,5,167.25,0.0
SALE0002064,2024-04-26,CUST00092,PROD00120,Europe Central,6,794.76,0.15
SALE0002065,2025-08-31,CUST00960,PROD00129,Europe South,4,1473.35,0.15
SALE0002066,2024-04-30,CUST00587,PROD00003,Asia Pacific,6,1842.64,0.0
SALE0002067,2024-11-18,CUST00977,PROD00030,North America,7,1564.44,0.1
SALE0002068,2024-01-04,CUST00319,PROD00102,Europe South,1,1478.78,0.1
SALE0002069,2025-07-04,CUST00195,PROD00023,Europe South,7,1418.72,0.05
SALE0002070,2024-11-25,CUST00790,PROD00052,Asia Pacific,6,1718.79,0.2
SALE0002071,2025-11-28,CUST00957,PROD00161,North America,3,1498.68,0.1
SALE0002072,2025-11-12,CUST00617,PROD00147,Europe South,10,615.39,0.0
SALE0002073,2024-04-21,CUST00405,PROD00020,North America,1,1485.97,0.1
SALE0002074,2025-04-18,CUST00324,PROD00160,Europe Central,3,909.88,0.2
SALE0002075,2024-11-01,CUST00858,PROD00092,Europe South,4,309.63,0.05
SALE0002076,2025-11-29,CUST00467,PROD00078,Asia Pacific,3,628.29,0.1
SALE0002077,2024-10-19,CUST00150,PROD00151,Europe South,1,1714.58,0.1
SALE0002078,2024-11-25,CUST00317,PROD00002,Europe South,9,167.25,0.15
SALE0002079,2024-05-08,CUST00281,PROD00005,Asia Pacific,10,319.2,0.05
SALE0002080,2025-10-10,CUST00849,PROD00154,Europe West,4,1937.12,0.05
SALE0002081,2024-10-27,CUST00722,PROD00106,North America,7,989.14,0.0
SALE0002082,2024-12-09,CUST00157,PROD00162,North America,4,507.21,0.2
SALE0002083,2024-08-20,CUST00718,PROD00166,Europe South,1,33.79,0.2
SALE0002084,2024-07-04,CUST00878,PROD00090,Europe South,8,1097.65,0.15
SALE0002085,2025-02-07,CUST00307,PROD00093,Asia Pacific,3,1865.47,0.0
SALE0002086,2025-07-17,CUST00402,PROD00043,Europe West,6,1720.13,0.05
SALE0002087,2025-11-27,CUST00485,PROD00016,Europe West,6,874.62,0.2
SALE0002088,2025-02-06,CUST00401,PROD00111,Europe West,2,1843.34,0.1
SALE0002089,2024-10-18,CUST00290,PROD00138,Europe Central,4,937.45,0.15
SALE0002090,2025-07-17,CUST00404,PROD00137,Asia Pacific,2,337.11,0.0
SALE0002091,2024-11-29,CUST00771,PROD00085,Europe Central,10,492.74,0.2
SALE0002092,2024-02-27,CUST00871,PROD00057,Europe West,5,1863.01,0.05
SALE0002093,2025-11-03,CUST00168,PROD00076,Asia Pacific,10,1733.4,
SALE0002094,2025-03-30,CUST00713,PROD00083,Europe South,8,1571.17,0.0
SALE0002095,2024-05-30,CUST00215,PROD00020,North America,4,1485.97,0.2
SALE0002096,2024-07-21,CUST00753,PROD00097,Europe Central,1,1389.99,0.0
SALE0002097,2025-08-14,CUST00105,PROD00146,Europe West,3,1617.12,0.05
SALE0002098,2025-03-15,CUST00696,PROD00040,Europe West,3,163.37,0.0
SALE0002099,2024-04-10,CUST00365,PROD00018,Asia Pacific,8,1221.58,0.0
SALE0002100,2024-02-25,CUST00121,PROD00037,Europe South,9,137.11,0.15
SALE0002101,2024-12-14,CUST00608,PROD00060,Europe West,7,1828.76,0.0
SALE0002102,2025-10-06,CUST00740,PROD00037,North America,7,137.11,0.0
SALE0002103,2024-02-06,CUST00122,PROD00131,Europe West,4,551.19,0.05
SALE0002104,2025-05-17,CUST00310,PROD00006,Europe South,10,660.23,0.0
SALE0002105,2025-11-01,CUST00764,PROD00156,Asia Pacific,7,107.41,0.2
SALE0002106,2025-12-11,CUST00815,PROD00142,Europe South,2,423.2,0.2
SALE0002107,2025-04-21,CUST00886,PROD00156,North America,7,107.41,0.0
SALE0002108,2025-10-11,CUST00669,PROD00130,Europe West,8,642.93,0.0
SALE0002109,2024-01-14,CUST00123,PROD00152,Europe West,2,305.16,0.0
SALE0002110,2024-05-06,CUST00501,PROD00125,Asia Pacific,9,590.44,0.0
SALE0002111,2024-01-26,CUST00601,PROD00147,North America,10,615.39,0.1
SALE0002112,2025-05-08,CUST00281,PROD00154,Asia Pacific,2,1937.12,0.2
SALE0002113,2025-09-01,CUST00186,PROD00027,Asia Pacific,7,1050.78,0.05
SALE0002114,2025-10-24,CUST00720,PROD00008,Asia Pacific,7,1528.82,0.0
SALE0002115,2025-08-10,CUST00129,PROD00014,Europe South,2,484.89,0.0
SALE0002116,2024-03-08,CUST00731,PROD00097,North America,9,1389.99,0.0
SALE0002117,2025-02-21,CUST00833,PROD00136,North America,1,319.27,0.05
SALE0002118,2025-07-25,CUST00838,PROD00102,North America,9,1478.78,0.2
SALE0002119,2025-06-28,CUST00501,PROD00030,Asia Pacific,2,1564.44,0.1
SALE0002120,2025-08-23,CUST00552,PROD00124,Europe South,2,270.11,0.2
SALE0002121,2024-08-02,CUST00989,PROD00131,Europe Central,2,551.19,0.0
SALE0002122,2025-09-07,CUST00712,PROD00011,Asia Pacific,3,627.24,0.0
SALE0002123,2025-07-24,CUST00458,PROD00115,Europe West,6,751.26,
SALE0002124,2024-02-12,CUST00132,PROD00069,North America,10,1349.92,0.0
SALE0002125,2025-11-01,CUST00166,PROD00167,North America,2,1662.44,0.1
SALE0002126,2024-09-21,CUST00872,PROD00151,Europe Central,1,1714.58,0.0
SALE0002127,2024-05-09,CUST00519,PROD00100,Europe West,5,1520.27,0.0
SALE0002128,2025-07-13,CUST00176,PROD00062,Europe South,7,844.54,0.15
SALE0002129,2024-01-03,CUST00255,PROD00098,Europe South,5,29.09,0.0
SALE0002130,2025-06-17,CUST00927,PROD00046,Europe West,5,1548.92,0.15
SALE0002131,2025-07-02,CUST00456,PROD00049,North America,3,239.51,0.1
SALE0002132,2025-05-19,CUST00712,PROD00016,Asia Pacific,6,874.62,0.1
SALE0002133,2024-12-28,CUST00621,PROD00068,Europe South,9,751.89,0.1
SALE0002134,2024-08-04,CUST00705,PROD00048,Europe West,2,1351.5,0.15
SALE0002135,2024-02-17,CUST00243,PROD00142,Europe West,1,423.2,0.0
SALE0002136,2024-05-27,CUST00307,PROD00027,Asia Pacific,4,1050.78,0.0
SALE0002137,2025-09-10,CUST00566,PROD00098,North America,4,29.09,0.1
SALE0002138,2025-01-04,CUST00285,PROD00057,Asia Pacific,3,1863.01,0.15
SALE0002139,2025-10-01,CUST00433,PROD00156,Europe West,2,107.41,0.1
SALE0002140,2024-09-20,CUST00267,PROD00139,Europe South,7,818.96,0.15
SALE0002141,2024-06-18,CUST00410,PROD00049,Europe South,8,239.51,0.0
SALE0002142,2024-09-19,CUST00693,PROD00051,North America,7,15.11,0.15
SALE0002143,2024-05-28,CUST00549,PROD00004,Europe South,4,1948.88,0.0
SALE0002144,2025-10-08,CUST00751,PROD00107,Europe Central,5,129.19,
SALE0002145,2025-12-16,CUST00662,PROD00012,Europe Central,4,880.6,0.15
SALE0002146,2025-01-18,CUST00578,PROD00031,Europe West,9,544.84,0.1
SALE0002147,2024-06-18,CUST00430,PROD00152,Europe South,3,305.16,0.0
SALE0002148,2025-03-22,CUST00389,PROD00002,Europe South,1,167.25,0.1
SALE0002149,2024-09-12,CUST00080,PROD00034,Asia Pacific,5,68.42,0.0
SALE0002150,2025-06-30,CUST00113,PROD00049,Europe West,9,239.51,0.05
SALE0002151,2024-03-10,CUST00338,PROD00016,Europe West,2,874.62,0.0
SALE0002152,2024-12-09,CUST00797,PROD00008,Europe Central,5,1528.82,0.0
SALE0002153,2024-08-21,CUST00281,PROD00128,Asia Pacific,1,1404.44,0.0
SALE0002154,2025-01-23,CUST00993,PROD00111,Europe South,4,1843.34,
SALE0002155,2024-04-19,CUST00802,PROD00106,Europe South,2,989.14,
SALE0002156,2025-06-25,CUST00746,PROD00042,Europe West,5,120.32,0.1
SALE0002157,2025-05-18,CUST00098,PROD00023,North America,9,1418.72,0.0
SALE0002158,2025-12-20,CUST00586,PROD00156,Europe South,5,107.41,0.1
SALE0002159,2024-10-06,CUST00623,PROD00151,Europe Central,2,1714.58,0.0
SALE0002160,2024-06-25,CUST00326,PROD00106,Asia Pacific,7,989.14,0.0
SALE0002161,2024-12-21,CUST00826,PROD00013,North America,9,1907.32,0.1
SALE0002162,2025-09-02,CUST00904,PROD00060,Europe South,7,1828.76,0.05
SALE0002163,2025-08-31,CUST00131,PROD00014,Europe South,5,484.89,0.0
SALE0002164,2025-12-06,CUST00526,PROD00001,North America,3,176.36,0.15
SALE0002165,2024-05-11,CUST00147,PROD00146,Europe West,7,1617.12,0.1
SALE0002166,2024-10-02,CUST00055,PROD00045,Europe Central,6,323.05,0.15
SALE0002167,2024-09-14,CUST00695,PROD00012,Asia Pacific,10,880.6,0.05
SALE0002168,2025-12-26,CUST00469,PROD00074,Europe South,3,807.84,0.05
SALE0002169,2024-12-30,CUST00818,PROD00103,Europe West,8,621.95,0.1
SALE0002170,2024-10-22,CUST00283,PROD00063,Europe South,7,650.39,0.1
SALE0002171,2024-08-24,CUST00313,PROD00018,Asia Pacific,2,1221.58,0.0
SALE0002172,2025-02-22,CUST00790,PROD00006,Asia Pacific,6,660.23,0.2
SALE0002173,2024-04-04,CUST00650,PROD00050,Europe South,2,1484.15,0.0
SALE0002174,2024-09-04,CUST00968,PROD00081,Asia Pacific,2,744.15,0.0
SALE0002175,2025-08-14,CUST00059,PROD00043,North America,2,1720.13,0.15
SALE0002176,2024-10-21,CUST00568,PROD00134,Europe West,8,1562.07,0.2
SALE0002177,2024-01-13,CUST00986,PROD00106,North America,7,989.14,0.15
SALE0002178,2025-06-06,CUST00955,PROD00106,Europe West,3,989.14,0.05
SALE0002179,2025-05-26,CUST00528,PROD00004,Europe Central,9,1948.88,0.15
SALE0002180,2024-05-09,CUST00416,PROD00087,Europe South,1,1995.6,0.1
SALE0002181,2024-07-15,CUST00933,PROD00104,Asia Pacific,1,1064.33,0.15
SALE0002182,2025-03-13,CUST00720,PROD00098,Asia Pacific,9,29.09,0.15
SALE0002183,2024-12-21,CUST00251,PROD00115,Asia Pacific,9,751.26,0.15
SALE0002184,2025-09-17,CUST00044,PROD00008,Europe West,10,1528.82,0.05
SALE0002185,2024-06-23,CUST00691,PROD00146,North America,9,1617.12,0.0
SALE0002186,2024-06-30,CUST00077,PROD00044,North America,6,342.09,0.2
SALE0002187,2024-05-18,CUST00527,PROD00079,North America,6,181.91,0.0
SALE0002188,2025-03-10,CUST00508,PROD00049,Asia Pacific,7,239.51,0.0
SALE0002189,2025-01-19,CUST00994,PROD00167,Europe South,2,1662.44,0.0
SALE0002190,2025-11-28,CUST00256,PROD00087,Europe West,9,1995.6,0.2
SALE0002191,2024-05-02,CUST00298,PROD00088,North America,5,1554.01,0.05
SALE0002192,2024-10-29,CUST00272,PROD00056,Europe West,4,1841.25,0.0
